hidden_size,num_layers,learning_rate,num_epochs,rmse,mae,r2,avg_epoch_time,epoch_times,epoch_losses
50,2,0.05,30,180.52505,128.53125,-0.053412020206451416,19.88558421134949,"[19.912681818008423, 19.912442684173584, 19.929564237594604, 19.97153401374817, 19.701698303222656]","[108617.49718052227, 35873.80781841694, 35884.63158766567, 35872.56530468537, 35869.83190571481]"
50,2,0.01,30,181.09358,127.85138,-0.06001865863800049,19.821880197525026,"[19.879112005233765, 19.881449699401855, 19.90587329864502, 19.784851789474487, 19.658114194869995]","[263722.0087426864, 35849.76258616885, 35859.40039342355, 35859.75712019075, 35852.71604672894]"
50,2,0.005,30,180.48169,128.76892,-0.053517043590545654,19.704560041427612,"[19.70410466194153, 19.725383520126343, 19.765609979629517, 19.69318675994873, 19.687575578689575, 19.65149974822998]","[473052.10330133565, 36856.728484041305, 35852.17888084978, 35854.26599667478, 35849.2063128209, 35848.774730832294]"
50,2,0.001,30,17.076218,10.74865,0.9892535209655762,19.738659286499022,"[19.725416660308838, 19.659245252609253, 19.66654658317566, 19.7322416305542, 19.78936529159546, 19.690133094787598, 19.734710931777954, 19.743335962295532, 19.699307680130005, 19.73643183708191, 19.70212483406067, 19.68324875831604, 19.807647228240967, 19.710020303726196, 19.685057163238525, 19.76750683784485, 19.712390422821045, 19.686954498291016, 19.755302667617798, 19.740671634674072, 19.67287826538086, 19.73219633102417, 19.760152339935303, 19.8008291721344, 19.79103422164917, 19.736817121505737, 19.745696783065796, 19.76209783554077, 19.78119158744812, 19.949225664138794]","[1137090.8345558133, 617472.661798069, 296333.5526085733, 110313.43623558611, 39074.297452568484, 25772.262518670363, 19685.16183651587, 14890.555433431568, 10808.535474510692, 8527.233830239575, 7443.9406234999415, 6899.28277029429, 6266.622851859013, 4624.815346136885, 1660.151356016184, 1170.061749143892, 853.7044467061888, 653.6287302996915, 527.9632625074886, 455.45251282073525, 395.51183913966975, 375.48511934436567, 334.6370360843479, 317.19174543895053, 310.1938437788247, 288.7389937186345, 276.7612859038026, 263.7368686740575, 257.8485502595464, 242.40330693763417]"
50,2,0.0005,30,180.82483,128.48578,-0.05793142318725586,20.073050003785355,"[20.527894496917725, 20.65589475631714, 21.40088176727295, 21.53355383872986, 19.692638397216797, 19.767502784729004, 19.659172773361206, 19.66113305091858, 19.602675437927246, 19.641444444656372, 19.623148679733276, 19.56943655014038, 19.614273071289062]","[1298970.9015335017, 970959.1610688455, 709564.7624991471, 507692.4974626433, 347888.9603809873, 222111.73572043874, 129690.23777377866, 70114.30843756397, 41541.740933080946, 35916.609843424834, 35845.09187630066, 35841.633290986305, 35844.26351049165]"
50,2,0.0001,30,374.35815,289.68903,-2.7159745693206787,19.6306086063385,"[19.60396456718445, 19.615551233291626, 19.623409032821655, 19.626737117767334, 20.270875930786133, 19.66060471534729, 19.603500843048096, 19.626501321792603, 19.650627851486206, 19.666167736053467, 19.603092670440674, 19.573939085006714, 19.628828048706055, 19.581621646881104, 19.630605459213257, 19.604047060012817, 19.59613347053528, 19.5825777053833, 19.594614267349243, 19.585988521575928, 19.565929412841797, 19.691211700439453, 19.545605182647705, 19.54530906677246, 19.616472244262695, 19.56257700920105, 19.60958194732666, 19.615820169448853, 19.583655834197998, 19.65270733833313]","[1449192.2567549127, 1370861.7780601801, 1295944.8451146288, 1223748.193094978, 1154383.6204370223, 1087734.152701965, 1023879.5721121043, 962791.5670970933, 904442.7634842385, 848899.6291194733, 796040.5133136599, 745943.9493040394, 698618.4128769787, 653934.7221615721, 611870.0599711722, 572131.6309020197, 534251.5982191594, 497818.2935444528, 462828.8522831946, 429196.3859255595, 396970.49519394786, 366120.9440544828, 336657.60398898064, 308576.6451965066, 281912.023098475, 256608.73452212405, 232682.82550875068, 210157.8845033604, 189012.8927689598, 169256.66533864118]"
50,2,5e-05,30,744.0257,567.48254,-12.963178634643555,19.587446928024292,"[19.628228187561035, 19.616024255752563, 19.668723821640015, 19.684914588928223, 19.579806327819824, 19.556427001953125, 19.58138871192932, 19.542556047439575, 19.546496868133545, 19.54100251197815, 19.544808387756348, 19.537449836730957, 19.59308385848999, 19.593311071395874, 19.506828546524048, 19.548015117645264, 19.617773294448853, 19.557695627212524, 19.601393938064575, 19.60460066795349, 19.558661699295044, 19.587733268737793, 19.617717504501343, 19.56174349784851, 19.654156923294067, 19.66843867301941, 19.561741828918457, 19.57546854019165, 19.625319242477417, 19.56189799308777]","[1469632.396953466, 1429075.1396356442, 1390093.0535616812, 1351842.0305335699, 1314259.975590202, 1277437.753411572, 1241261.661026201, 1205813.0748072462, 1171015.6864594705, 1136976.7444732534, 1103559.49242631, 1070898.8878530976, 1038908.1623055404, 1007576.252064001, 977015.2980264056, 947097.2514413892, 917860.9703875546, 889366.2288141375, 861529.6053749318, 834408.9492272789, 807963.0943981986, 782215.760499113, 757178.8977722435, 732792.57214622, 709127.6894275382, 686128.6899478029, 663835.8057152361, 642234.054384723, 621225.9952664438, 600821.3778913073]"
50,2,1e-05,30,1191.7655,1071.0997,-37.867042541503906,19.62897915840149,"[19.695297479629517, 19.63579225540161, 19.597729682922363, 19.624027490615845, 19.59204888343811]","[1491221.1313625819, 1480898.7563625819, 1472748.6858283298, 1464728.8526371452, 1456774.9535173308]"
50,3,0.05,30,181.3324,129.12984,-0.06744503974914551,21.71736083030701,"[21.733030796051025, 21.807689905166626, 21.789246082305908, 21.599210500717163, 21.65762686729431]","[108866.99491622459, 35868.83405353929, 35869.03964993006, 35870.45920919227, 35869.3328849426]"
50,3,0.01,30,180.64189,129.4642,-0.057895004749298096,21.66427607536316,"[21.64250159263611, 21.648995876312256, 21.684428453445435, 21.66530466079712, 21.680149793624878]","[272868.4451641766, 35850.86282615162, 35853.35667879196, 35852.9201804082, 35849.4409001113]"
50,3,0.005,30,180.88013,128.66135,-0.059277474880218506,21.71706489721934,"[21.981231689453125, 21.666161060333252, 21.752875328063965, 21.704423666000366, 21.620725631713867, 21.576972007751465]","[474664.07146177336, 36852.957320434034, 35848.90734023715, 35847.66707947577, 35849.68030731334, 35845.7818436935]"
50,3,0.001,30,51.146164,32.442696,0.9221789836883545,21.630887579917907,"[21.650970697402954, 21.74321150779724, 21.707771062850952, 21.611501693725586, 21.62646508216858, 21.625701904296875, 21.590177536010742, 21.633833408355713, 21.577913522720337, 21.5934636592865, 21.586135149002075, 21.65726590156555, 21.56032657623291, 21.62352705001831, 21.642260313034058, 21.615944147109985, 21.571332454681396, 21.555243968963623, 21.633867979049683, 21.659911394119263, 21.683259963989258, 21.613511323928833, 21.63887095451355, 21.6898136138916, 21.60252332687378, 21.638322114944458, 21.627685070037842, 21.671160459518433, 21.696611166000366, 21.598044395446777]","[1137758.9973304449, 617938.8839255254, 296579.1797258802, 110429.40207082423, 39965.04193048602, 26752.059529666818, 22853.688088296283, 18959.34859479879, 15542.126083074178, 13024.613440867595, 10588.169925689697, 9381.044450997266, 8219.236570691437, 7665.436830637236, 6676.181588655996, 6338.113708296197, 6140.463234407933, 5910.034085998369, 5645.93271741284, 5470.431807707491, 5147.379796400862, 3323.9390521278547, 1888.56715908113, 1623.4989934987898, 1473.549093763901, 1378.0927303972203, 1165.2937598447093, 1152.0578304190824, 1065.4073442548643, 1007.8062072435321]"
50,3,0.0005,30,180.99968,128.31012,-0.060055315494537354,21.591817910854633,"[21.631004095077515, 21.646350622177124, 21.630956649780273, 21.704264879226685, 21.569393157958984, 21.530027389526367, 21.571978092193604, 21.552229166030884, 21.601436376571655, 21.638317108154297, 21.523357152938843, 21.52462911605835, 21.56968903541565]","[1298957.7370274973, 970965.0095950464, 709570.2491257846, 507681.26356526336, 347933.8016320108, 222091.86136437295, 129724.01199060965, 70136.2821807195, 41533.857309533, 35921.63011375994, 35843.8459548617, 35843.856430520136, 35845.04764260371]"
