hidden_size,num_layers,learning_rate,num_epochs,rmse,mae,r2,avg_epoch_time,epoch_times,epoch_losses
32,3,0.005,30,180.94548,128.34563,-0.059257447719573975,21.475059151649475,"[21.517436265945435, 21.473396062850952, 21.489702939987183, 21.465635299682617, 21.45236110687256, 21.451823234558105]","[670483.8272955616, 66384.0281869147, 35846.14329282269, 35850.783072659025, 35845.63299267365, 35845.87225181879]"
32,3,0.001,30,22.324589,15.788415,0.9826328754425049,21.44430686632792,"[21.356212377548218, 21.35983681678772, 21.38882565498352, 21.33746910095215, 21.37833261489868, 21.41225028038025, 21.453004360198975, 21.43908929824829, 21.455989599227905, 21.383116722106934, 21.351986408233643, 21.486042022705078, 21.41778540611267, 21.56363534927368, 21.433177947998047, 21.415215015411377, 21.454792261123657, 21.550479650497437, 21.441878080368042, 21.527925968170166, 21.387829065322876, 21.385095596313477, 21.49137234687805, 21.563387632369995, 21.414501905441284, 21.50869131088257, 21.445411205291748, 21.46873188018799, 21.545090913772583, 21.512049198150635]","[1251842.2554499863, 854335.892944869, 562364.1271876706, 349534.893678357, 194178.9134057724, 93732.23154126297, 45408.77963403427, 35947.63549298282, 35844.520103088114, 31961.371030915772, 25636.626851244266, 21187.92577591942, 17062.194654872845, 13070.582524595302, 9506.83771150081, 7712.88089211643, 6113.398670558846, 5636.2335610035725, 5354.817618116021, 5146.337957142742, 4924.125215863557, 3235.158304112447, 1540.5912454628008, 863.425023276733, 618.7246817743414, 538.5669795701598, 452.3308658136551, 434.01652102374095, 391.92285114396606, 366.0540261268616]"
32,3,0.0005,30,180.9017,128.45842,-0.058998286724090576,21.426698724428814,"[21.397618055343628, 21.383116245269775, 21.37241530418396, 21.439852952957153, 21.483492851257324, 21.464131116867065, 21.493098735809326, 21.397045373916626, 21.349040746688843, 21.494340181350708, 21.456597328186035, 21.395986080169678, 21.41458773612976, 21.446462154388428, 21.46812391281128, 21.45207667350769, 21.373741388320923, 21.398850202560425]","[1365805.7510575873, 1136120.0026269106, 935292.9119387964, 762538.2285497407, 616933.5213137964, 494342.76125818776, 387783.3164318368, 295577.55991360196, 217659.34952621793, 153972.66232153215, 104413.14099121094, 68773.79292024171, 46756.022647507845, 37301.95837735505, 35862.30437352876, 35843.45296414971, 35846.66199196895, 35844.571099693596]"
32,3,0.0001,30,632.3839,484.8267,-9.140928268432617,21.46584182580312,"[21.4367938041687, 21.40702176094055, 21.485300540924072, 21.434098958969116, 21.415571689605713, 21.433668613433838, 21.359153270721436, 21.472961902618408, 21.47907781600952, 21.480921745300293, 21.526413679122925, 21.411376953125, 21.476945161819458, 21.517423629760742, 21.52852988243103, 21.447165727615356, 21.456966161727905, 21.49371075630188, 21.44184398651123, 21.503166913986206, 21.483076333999634, 21.454994916915894, 21.497899055480957, 21.451245069503784, 21.527729272842407, 21.502385139465332, 21.40926241874695, 21.472259044647217, 21.492707014083862, 21.47558355331421]","[1465811.9707116538, 1414434.9323144106, 1364550.4190263373, 1315836.6338189137, 1268267.9984392058, 1221842.1029612445, 1176605.1835596343, 1132556.3923904886, 1089646.7399358624, 1047887.4550269514, 1007321.0766153794, 967896.8101204284, 929604.5982447462, 892502.8981560454, 856563.0440178084, 821782.0683252593, 788160.4628394514, 755685.2862223663, 724350.8296090339, 694184.4657137009, 665124.0642484307, 637207.3307604394, 610387.5817028861, 584517.3788550764, 559461.233944289, 535078.2733991198, 511295.392761497, 488106.86933252594, 465503.22992289846, 443454.1084709334]"
32,3,5e-05,30,895.4459,729.2837,-19.65928840637207,21.451083127657572,"[21.530091047286987, 21.455124378204346, 21.462008237838745, 21.421764135360718, 21.443451642990112, 21.55398678779602, 21.471736192703247, 21.408448219299316, 21.372748136520386, 21.394185066223145, 21.38727307319641, 21.42183232307434, 21.466289520263672, 21.40575385093689, 21.374175786972046, 21.45970344543457, 21.524179220199585, 21.496962308883667, 21.45742630958557, 21.432247161865234, 21.36937665939331, 21.433289051055908, 21.39140033721924, 21.401549339294434, 21.40710711479187, 21.38896083831787, 21.628108024597168, 21.526215314865112, 21.510533571243286, 21.536566734313965]","[1478820.9652531387, 1452471.6315161027, 1426888.489390011, 1401589.8799808952, 1376617.4650484442, 1351927.369251501, 1327527.2378548034, 1303376.1571711244, 1279576.1158911027, 1256046.8700873363, 1232795.8405431223, 1209849.152719023, 1187187.2777787254, 1164777.0420049808, 1142740.5763168668, 1120992.7630066185, 1099459.8257368996, 1078279.9636752866, 1057335.5676600027, 1036778.1771032342, 1016441.241078739, 996402.556887964, 976676.2607293942, 957219.3558099072, 938073.9859869678, 919215.5371008461, 900651.4742596889, 882346.8234682041, 864359.1573331741, 846669.7357396288]"
32,3,1e-05,30,1197.2128,1077.1796,-38.267547607421875,21.451504468917847,"[21.42055106163025, 21.420789003372192, 21.478321313858032, 21.468613147735596, 21.469247817993164]","[1490407.575924536, 1483922.0639158024, 1478712.1583481168, 1473490.9351118996, 1468268.8583515284]"
32,4,0.05,30,180.75421,129.51562,-0.0597112774848938,22.983550357818604,"[22.979225635528564, 22.979146003723145, 23.05720090866089, 23.002424001693726, 22.899755239486694]","[110577.97280137507, 35869.89363371337, 35871.36685087379, 35873.387051378275, 35873.78958902817]"
32,4,0.01,30,181.044,128.17566,-0.06031602621078491,22.979094219207763,"[23.049965143203735, 22.948063135147095, 22.9818012714386, 22.96561288833618, 22.950028657913208]","[381899.2992068628, 35870.42136206481, 35854.30506170681, 35846.66466698793, 35846.65407685526]"
32,4,0.005,30,180.96451,128.79378,-0.060957133769989014,23.12575605937413,"[23.016071796417236, 22.964998245239258, 23.03127908706665, 22.951648712158203, 22.999606132507324, 23.835281372070312, 23.081407070159912]","[671253.893686886, 66402.22047444306, 36258.885360384615, 35847.76815955816, 35844.19301215426, 35844.70156054101, 35847.58698815758]"
32,4,0.001,30,180.89877,128.49,-0.059111714363098145,23.077464645559136,"[23.06925392150879, 23.07824444770813, 23.049437284469604, 23.176379680633545, 23.073166370391846, 23.071606636047363, 23.170831441879272, 23.073668241500854, 23.120483875274658, 23.02803897857666, 22.94100022315979]","[1251637.3497543668, 854050.3575753957, 562035.5675192754, 349236.4814197257, 193975.67047732158, 93624.5514369115, 45349.5920444805, 35948.942773011055, 35847.76738715692, 35845.08502650365, 35844.5431769092]"
