hidden_size,num_layers,learning_rate,num_epochs,rmse,mae,r2,avg_epoch_time,epoch_losses
50,3,0.0005,30,0.85761285,0.7712327,0.9999733567237854,16.668355870246888,"[8741.281168434492, 13.12048307926634, 3.607590167730331, 3.3091200352061794, 3.2158921833524245, 3.075265186248595, 3.0042518405325094, 2.9545360550174578, 2.786757368617793, 2.6927709033688343, 2.6425720438026663, 2.557562045589309, 2.4812925073549996, 2.4319098476939693, 2.3598380900276865, 2.284197614352345, 2.279370607187012, 2.2120607272171777, 2.1841853252280603, 2.170722553872007, 2.1166489001904414, 2.089095518587759, 2.0071455609789486, 1.9775367979393401, 1.936615723521778, 1.8947458878649077, 1.8600637513715124, 1.7969332162736138, 1.7859155471191648, 1.7790352619610479]"
50,3,0.0001,30,0.86675185,0.72722995,0.9999738931655884,16.71871608098348,"[32739.103117899864, 76.21088260503315, 32.190038215580465, 10.520402504741234, 4.863583064455067, 2.5925715665198763, 1.7356980469761067, 1.4108412294489978, 1.2604607593768387, 1.1964360480339116, 1.1415056598883155, 1.1179849073508406, 1.090141189750284, 1.0659602472515914, 1.0347038817868515, 1.0038899696415786, 0.9714534167341652, 0.9479353920491534, 0.9125854148062792, 0.889898242993691, 0.8479141801017169, 0.8247030783423291, 0.8088671018752802, 0.7706235821804186, 0.7400719708575985, 0.7220906322302427, 0.694224484705602, 0.6739361989098361, 0.6560440744140174, 0.6405004348949526]"
50,3,5e-05,30,0.7336272,0.49361426,0.9999831914901733,16.676192545890807,"[67184.95965830624, 70.21159998467395, 39.41908574403634, 21.227098259928447, 10.501841814705582, 5.230806466850846, 2.677247957881605, 1.2948376295750545, 0.779789679646126, 0.7272391102422134, 0.7103680297274826, 0.6974784281998506, 0.6849175072183596, 0.6697474827633573, 0.6582070842723863, 0.6397116641304558, 0.6322621713345667, 0.6266146939884318, 0.6004734025428308, 0.59208148111148, 0.5741988119631639, 0.5656662744558396, 0.551704585336161, 0.5430936279862216, 0.533167042176231, 0.5216883329532768, 0.5101044667751516, 0.4974119806480208, 0.4870896670699433, 0.48329901460387364]"
50,4,0.1,30,178.4425,133.36116,-0.029932796955108643,18.070096921920776,"[71075.53695891934, 36566.18912636036, 36351.829261879735, 36247.40572333856, 36096.82175735407]"
50,4,0.05,30,182.40004,122.60666,-0.05395197868347168,18.149085521697998,"[38618.29597431395, 36619.28152212618, 36414.22605876006, 36293.154211452435, 36117.00599144015]"
50,4,0.01,30,4.7312117,3.8229518,0.9990379810333252,18.33252674738566,"[1773.4644651947845, 147.65671208016087, 88.41521916418097, 64.38649250399402, 55.34175826156488, 46.77430782334139, 40.45445509269573, 37.41359756141901, 39.619025286555484, 35.38097101727737, 34.763471943139216, 35.66417441208843, 33.505677889650244, 34.20332168305382, 33.956316694444425, 31.35488579913925, 32.460734012500104, 31.416179991040508, 30.97570901135121, 28.40689346436655, 27.109778336985404, 24.108612642993574, 22.99372517419206, 22.64058726860666, 24.570870147700784, 24.224041915132652, 24.866115421707452, 23.668915697875715, 24.103199383644508, 24.136964871005183]"
50,4,0.005,30,1.9722803,1.7124875,0.9998908042907715,18.3524036248525,"[1336.838178651822, 113.241180605373, 73.1595091039079, 58.30596417343187, 48.74008389465576, 41.4302220159621, 33.980812314295875, 29.981467575013767, 26.134840414940694, 23.763422556884393, 22.705287777656064, 21.90051175436355, 20.491418012586628, 19.504611962369143, 19.30459037117099, 17.30873420663731, 17.07167204493234, 16.782964196778003, 16.565922172860077, 16.09431096166067, 16.15875037104973, 14.937461614749074, 14.610451186334055, 14.500778123691646, 14.151961481497587, 13.99956054658747, 13.705070031399119, 13.24533033599227, 13.08309506168833, 12.545031613186326]"
50,4,0.001,30,1.6032952,1.4762634,0.9999056458473206,18.287174566586813,"[4499.106607521172, 17.8045183060585, 13.677504751794691, 12.626672868801924, 11.653788025647515, 10.841785094489275, 9.975222904847195, 9.190656552587404, 8.790829984883993, 8.19600166827969, 8.285677730144453, 7.7105751271201015, 7.430082403617509, 7.0539819385783185, 6.805999155439982, 6.712157210359537, 6.3112440231931295, 6.1924483405901976, 6.021687525643776, 5.886029743497955, 5.693793071462371, 5.714061173626657, 5.492706308938465, 5.2858745190863985, 5.269325354187363, 5.033850602602269, 4.9214907344471355, 4.843601001897323, 4.920397099026165, 4.6853646248310605]"
50,4,0.0005,30,3.9355698,3.8586612,0.9994938373565674,18.177195890744528,"[8927.852487976537, 12.165333393749712, 7.747270938578391, 6.341805133728644, 5.813548951039668, 5.506778593951893, 5.157543086263811, 4.8458563165299955, 4.678274634641933, 4.468166796974512, 4.184294016812176, 3.9729331388538824, 3.853919293902261, 3.645972599664817, 3.527113250205619, 3.4762010485824506, 3.3036662067915006, 3.153268888881471, 3.16789398009291, 3.002278933313769, 2.976642023201617, 2.8575966659725918, 2.7875142847406416, 2.777421726355142, 2.6614326576124796, 2.6248967790982265, 2.605249436453237, 2.454696561180372, 2.4656384197230485, 2.4559479890204154]"
50,4,0.0001,30,0.718157,0.5308005,0.999984860420227,17.33989269733429,"[29995.268560702625, 49.93993414538266, 25.955447556605506, 13.336279970085387, 7.689869488243779, 5.199712140388039, 3.672618150914405, 2.758344449108979, 2.131737478004207, 1.7005722147176718, 1.4515554102942934, 1.2802175090965453, 1.1235397506218534, 1.0424814321137315, 0.9894456242426709, 0.9238753483420254, 0.8695881738465718, 0.779549328165991, 0.7564314167141328, 0.7288959802760779, 0.696930499810941, 0.668872937746651, 0.6501888806975393, 0.639322672284556, 0.6202552064507997, 0.6117058529085927, 0.5961189807715976, 0.5793420376355748, 0.5739573816563954, 0.5719000714903242]"
