hidden_size,num_layers,learning_rate,num_epochs,rmse,mae,r2,avg_epoch_time,epoch_losses
100,3,0.05,30,180.54807,127.36311,-0.04995858669281006,22.117512512207032,"[79711.70993081972, 35886.61734395256, 35888.9986405685, 35888.86978056129, 35885.733585007845]"
100,3,0.01,30,181.33228,127.75458,-0.06335997581481934,21.939941596984863,"[160354.9925197285, 35859.54528435453, 35862.41692808726, 35873.16412420148, 35855.93968433896]"
100,3,0.005,30,181.55829,128.56543,-0.06926822662353516,21.85280284881592,"[269434.30620751524, 35849.34696567319, 35856.04080133563, 35849.195220347574, 35860.77382476674]"
100,3,0.001,30,15.917845,11.748438,0.9900108575820923,22.022468010584515,"[888594.7436118313, 226521.305916199, 43256.73007348739, 35843.67001022938, 27388.063136004985, 16588.184243014806, 7734.720502682649, 1414.2137039530226, 803.874239600902, 570.8291476569322, 479.02950775727436, 424.98948808632565, 436.13149169855245, 417.7205572732151, 354.7715266396385, 390.1609801626622, 352.50160903805727, 346.5959452502592, 269.3794149139563, 255.03881780132977, 239.86446074861627, 215.43105116161198, 206.5743150210016, 256.8572114087869, 225.67747524484795, 168.75717188437432, 170.5194848748534, 153.8351072380116, 179.57836094225337, 148.73061255824356]"
100,3,0.0005,30,19.066093,12.317503,0.9878194332122803,21.98805071512858,"[1138635.1572990585, 622030.7795484784, 301533.1194391376, 114075.43369236575, 41301.111864381484, 26508.7118828786, 20068.794659743664, 11219.934905156299, 5340.627085938724, 2835.31156994474, 1817.9127908856588, 1504.6296243771715, 752.1250250261423, 380.89688097259364, 266.8148638970467, 217.37786652024135, 208.11051972347056, 185.51822049388718, 170.9529206765791, 166.93137048412618, 153.22097744054147, 144.07726214455204, 139.65800271791662, 130.571503083974, 126.72399216226616, 116.5782490237311, 121.28642708609718, 104.68766241549925, 111.01602901811162, 115.57307044634652]"
100,3,0.0001,30,180.79933,128.56747,-0.057761967182159424,21.77547970184913,"[1407952.544810999, 1259800.9343442959, 1122944.8691491538, 996922.4664983625, 881588.7064086382, 776890.9116402839, 682729.1650262692, 598652.9286043259, 523015.5862530704, 453452.41385780566, 389329.68562363536, 330607.32221658365, 277285.1199999147, 229349.75277616674, 186853.74670463463, 149687.5112091464, 117892.72297182042, 91443.10835739202, 70290.12869196064, 54405.00588842667, 43668.69374370991, 37851.62234230541, 36025.398503199416, 35845.283070393525, 35841.03951613247, 35850.259901688085]"
100,3,5e-05,30,380.15906,293.9766,-2.823951005935669,21.86690559387207,"[1446183.41111149, 1368752.6607362172, 1294595.9447666486, 1223134.943248499, 1154450.4355895196, 1088486.2164983624, 1025212.9253974481, 964664.7658979257, 906800.3001756959, 851656.1022021697, 799170.6546593545, 749412.9195210153, 702341.682118245, 657908.6502285753, 616046.8948724072, 576484.0066909457, 538779.1038439889, 502538.69352568913, 467668.24503616267, 434159.110044521, 402024.76400450326, 371255.8959854326, 341855.59766051447, 313804.9735496554, 287100.94366215204, 261772.02404305403, 237798.35438557586, 215177.13573792303, 193925.68878786845, 174028.99519821233]"
100,4,0.1,30,181.4268,128.07574,-0.06573837995529175,23.53156237602234,"[61422.96635550287, 35917.60582829771, 35924.69069661636, 35926.2978226441, 35930.978717654034]"
100,4,0.05,30,179.63057,129.89908,-0.0433925986289978,23.528932094573975,"[80172.82780756388, 35895.263406278784, 35889.72273540913, 35891.94745845878, 35889.3512521269]"
100,4,0.01,30,180.83307,127.671585,-0.05529743432998657,23.63693251609802,"[156998.13873264362, 35856.06109499202, 35862.21135728328, 35862.413354865326, 35860.69461299446]"
100,4,0.005,30,179.84851,128.86931,-0.04398840665817261,23.748173570632936,"[268197.28561214794, 35851.532420595664, 35849.293552115494, 35853.16842558082, 35852.30398426306]"
100,4,0.001,30,57.235516,41.05341,0.8651285171508789,23.631506363550823,"[888621.0104522039, 226612.93932412492, 43257.087335178425, 56347.85583682664, 95516.85616105924, 30769.16326917623, 18958.911356430388, 11473.159254981962, 9869.098743805198, 9554.86594262602, 9150.377983593004, 6786.70533445933, 6401.8699612096925, 2912.2306927426935, 1665.4456226294737, 1520.1456169353303, 1496.8156858677428, 1453.2487802130686, 1453.1429197902762, 1427.1770702803499, 1391.9169579322681, 1499.684377145559, 1394.7785625541053, 1404.1426060938938, 1357.4076223769043, 1303.7770966067585, 1278.8709037772433, 1274.7464886482105, 1150.5486835111176, 1124.687034538219]"
100,4,0.0005,30,10.80251,6.682327,0.9958921670913696,23.686289111773174,"[1138733.7401832014, 622094.5364824986, 301534.62570683507, 114028.4999440289, 42458.71100479859, 35132.92089390651, 22158.818561803826, 12927.998571021068, 4250.853190994679, 1229.2080744590821, 560.4237459243385, 315.3647123702749, 201.049945035746, 144.93709212971046, 112.67211787981758, 98.65873002797755, 85.17184993657223, 86.65605609961602, 75.77973299704524, 72.38702375623987, 69.16009808009629, 61.05945321585674, 59.64172872315328, 59.832926076377326, 58.19640142200555, 55.477728669820394, 50.609960193587185, 54.800428680327265, 65.76384648439925, 53.0141550022702]"
100,4,0.0001,30,180.84909,128.51158,-0.05835455656051636,23.441848644843468,"[1408741.9868995633, 1260563.6461602757, 1123644.164787459, 997506.4987633051, 882073.1517637827, 777299.3115703466, 683044.4863537118, 598908.2917789642, 523243.7701837132, 453634.0896987582, 389494.4193120565, 330755.4307429551, 277440.26186800626, 229482.11076521562, 186957.89350138168, 149782.17073852007, 117967.03163166963, 91506.4210652847, 70348.05228127558, 54442.90265932042, 43675.07934063907, 37847.62544710251, 36029.7288677099, 35849.599765960826, 35841.14429217343, 35847.4906570901]"
100,4,5e-05,30,380.1479,293.96017,-2.8239264488220215,23.473526350657146,"[1446505.4484682041, 1369147.158928084, 1294968.751466976, 1223519.7159780976, 1154809.7159695688, 1088752.5810077784, 1025494.5435060726, 964888.6611285481, 907014.6285224481, 851832.8844500546, 799318.5862871861, 749541.2608232123, 702405.7244046807, 657955.0286529408, 616031.6913721343, 576460.7932928493, 538731.8652940776, 502511.23065638647, 467667.42710323416, 434154.8900023881, 402022.6710263715, 371239.9303399632, 341825.3988170374, 313770.8991283433, 287086.09991428425, 261758.77322427675, 237793.55961082492, 215174.3500208959, 193919.14293420783, 174016.63495965817]"
